,hgr_id,result_placename,searched_placename,admin1,country_name,lat,lng,src_id,country_code,url,src,local_result
2061,639,Sokol’ye-Ugol,?????,Minsk,Belarus,54.3829,27.3617,8246986,BY,http://api.geonames.org/search?north=59.483333&west=24.8&south=51.483333&name=%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB&username=jaguillette&east=32.8&featureClass=P&type=json,geonames,geonames_jsons/?????_639.json
2062,639,Sakol’niki,?????,Mogilev,Belarus,53.6645,31.6657,621681,BY,http://api.geonames.org/search?north=59.483333&west=24.8&south=51.483333&name=%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB&username=jaguillette&east=32.8&featureClass=P&type=json,geonames,geonames_jsons/?????_639.json
2063,639,Starosokol’niki,?????,Pskov,Russia,56.34678,30.01149,822742,RU,http://api.geonames.org/search?north=59.483333&west=24.8&south=51.483333&name=%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB&username=jaguillette&east=32.8&featureClass=P&type=json,geonames,geonames_jsons/?????_639.json
2064,640,Sol'vychegodsk,????-?????????,Arkhangelskaya,Russia,61.33046,46.91559,490743,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BE%D0%BB%D1%8C-%D0%92%D1%8B%D1%87%D0%B5%D0%B3%D0%BE%D0%B4%D1%81%D0%BA&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????-?????????_640.json
2065,641,not_found,????-????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=61.766667&west=36.933333&south=53.766667&name=%D0%A1%D0%BE%D0%BB%D1%8C-%D0%93%D0%B0%D0%BB%D0%B8%D1%86%D0%BA%D0%B0%D1%8F&username=jaguillette&east=44.933333&featureClass=P&type=json,geonames,None
2066,642,not_found,??????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=61.31&west=28.65&south=57.1&name=%D0%A1%D0%BE%D0%BB%D1%8C%D1%86%D0%BE&username=jaguillette&east=39.89&featureClass=P&type=json,geonames,None
2067,643,Lesovy,?????????,Chernihiv,Ukraine,50.6892,32.32919,703144,UA,http://api.geonames.org/search?north=51.49413&west=29.72503&south=49.08008&name=%D0%A1%D0%BE%D1%80%D0%BE%D1%87%D0%B8%D0%BD%D1%86%D1%8B&username=jaguillette&east=34.35625&featureClass=P&type=json,geonames,geonames_jsons/?????????_643.json
2068,643,Velyki Sorochyntsi,?????????,Poltava,Ukraine,50.02314,33.94144,690147,UA,http://api.geonames.org/search?north=51.49413&west=29.72503&south=49.08008&name=%D0%A1%D0%BE%D1%80%D0%BE%D1%87%D0%B8%D0%BD%D1%86%D1%8B&username=jaguillette&east=34.35625&featureClass=P&type=json,geonames,geonames_jsons/?????????_643.json
2069,644,Sosnytsya,???????,Chernihiv,Ukraine,51.52387,32.49985,693100,UA,http://api.geonames.org/search?north=55.983333&west=29.266666999999998&south=47.983333&name=%D0%A1%D0%BE%D1%81%D0%BD%D0%B8%D1%86%D0%B0&username=jaguillette&east=37.266667&featureClass=P&type=json,geonames,geonames_jsons/???????_644.json
2070,644,Sosnitsa,???????,Brjansk,Russia,52.1146,34.4374,819922,RU,http://api.geonames.org/search?north=55.983333&west=29.266666999999998&south=47.983333&name=%D0%A1%D0%BE%D1%81%D0%BD%D0%B8%D1%86%D0%B0&username=jaguillette&east=37.266667&featureClass=P&type=json,geonames,geonames_jsons/???????_644.json
2071,645,Spas,????,Jaroslavl,Russia,58.03246,39.05842,489875,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2072,645,Spas-Zaulok,????,Moskovskaya,Russia,56.48333,36.56667,489729,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2073,645,Spas,????,Smolensk,Russia,55.38528,33.88,489879,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2074,645,Spas,????,Smolensk,Russia,55.3475,34.10889,489880,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2075,645,Spas,????,Smolensk,Russia,54.6808,33.42845,489881,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2076,645,Spas,????,Kaluga,Russia,54.36242,35.83391,489883,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2077,645,Spas,????,Tverskaya,Russia,55.75579,32.9796,489835,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2078,645,Spas,????,Tverskaya,Russia,58.34585,35.57541,7415912,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2079,645,Spas,????,Novgorod,Russia,58.95,32.5,489873,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2080,645,Spas,????,Kaluga,Russia,54.49282,36.09642,489882,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2081,645,Spas-Ugol,????,Moskovskaya,Russia,56.86667,37.9,489737,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2082,645,Spas-Lom,????,Vologda,Russia,58.95181,38.81711,489854,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2083,645,Spas,????,Jaroslavl,Russia,57.8018,39.8887,7079479,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2084,645,Spas,????,Jaroslavl,Russia,56.6406,39.1083,489878,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2085,645,Spas-Demensk,????,Kaluga,Russia,54.41222,34.02257,489868,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2086,645,Spas,????,Moscow,Russia,55.83333,37.4,489871,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2087,645,Spas-Zagor'ye,????,Kaluga,Russia,55.05103,36.59285,489730,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2088,645,Spas,????,Smolensk,Russia,54.71807,32.40886,489836,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2089,645,Spas-Il'd',????,Jaroslavl,Russia,57.99174,38.07636,489864,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2090,645,Spas-Kamenka,????,Moskovskaya,Russia,56.15016,37.45535,489863,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2091,645,Spas Berëza,????,Tverskaya,Russia,56.16041,33.44912,489869,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2092,645,Spas-Zaberezh’ye,????,Tverskaya,Russia,58.05392,35.71257,489731,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2093,645,Nudol',????,Moskovskaya,Russia,56.1,36.51667,516762,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2094,645,Staryy Spas,????,Moskovskaya,Russia,55.21377,39.43459,487891,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2095,645,Spas Vilki,????,Moskovskaya,Russia,55.90138,35.25714,489735,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2096,645,Spas-Lipki,????,Smolensk,Russia,55.04634,32.05894,489808,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2097,645,Spas-Korkodino,????,Moskovskaya,Russia,56.38333,36.93333,489860,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2098,645,Spas-Konino,????,Tula,Russia,54.40656,37.22642,489861,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2099,645,Spas-Doschatyy,????,Moskovskaya,Russia,54.89266,38.7981,489866,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2100,645,Spas-Temnya,????,Moskovskaya,Russia,55.06047,37.21742,816751,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2101,645,Spas-Kuplya,????,Moskovskaya,Russia,55.22681,37.0869,816844,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2102,645,Spas-Smerdino,????,Jaroslavl,Russia,57.0104,38.976,7587460,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2103,645,Spas-Renya,????,Tverskaya,Russia,58.6799,37.0276,7591423,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2104,645,Spas Mit’kovo,????,Tverskaya,Russia,56.31667,34.15,489853,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2105,645,Spas,????,Smolensk,Russia,55.60639,33.78944,814153,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2106,645,Spas-Ugly,????,Smolensk,Russia,55.3261,32.4867,489738,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2107,645,Spas-Gorodets,????,Ivanovo,Russia,56.97518,39.66355,7077923,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2108,645,Spas-Nerl’,????,Ivanovo,Russia,56.81112,39.59106,489851,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2109,645,Spas-na-Sozi,????,Tverskaya,Russia,56.9671,36.6546,7600980,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2110,645,Spas-Podgor’ye,????,Jaroslavl,Russia,57.22736,39.09952,7078590,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2111,645,Spas-Ramen’ye,????,Jaroslavl,Russia,57.55106,39.20209,7079009,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2112,645,Spas-Kositsy,????,Moskovskaya,Russia,55.25722,36.33306,818577,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2113,645,Spass,????,Moskovskaya,Russia,55.92195,35.90536,489834,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2114,645,Spass,????,Moskovskaya,Russia,56.14403,35.93891,857364,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2115,645,Spass,????,Jaroslavl,Russia,57.41824,39.8405,7078838,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2116,645,Spass,????,Tverskaya,Russia,57.2805,37.7999,7586511,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2117,645,Spass,????,Kaluga,Russia,54.32266,36.76843,819932,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2118,645,Zhuravna,????,Moskovskaya,Russia,54.67191,38.58259,462669,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2119,645,Spass,????,Tverskaya,Russia,56.9915,35.13063,857078,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2120,645,Kuzova,????,Kaluga,Russia,55.11194,35.5175,537601,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2121,645,Spass-Nekrasovo,????,Rjazan,Russia,54.20822,38.79371,817493,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2122,645,Verkhniy Spass,????,Tverskaya,Russia,56.54914,35.07423,489736,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2123,645,Spass-Slobodka,????,Moskovskaya,Russia,56.16667,36.96667,489739,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/????_645.json
2124,646,Spas,????,Jaroslavl,Russia,58.03246,39.05842,489875,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2125,646,Spas,????,Kostroma,Russia,59.16276,46.72044,489754,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2126,646,Spas,????,Vologda,Russia,59.12552,40.20818,489872,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2127,646,Spas,????,Kostroma,Russia,57.45277,41.02888,489877,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2128,646,Spas,????,Kostroma,Russia,57.9047,40.76802,489876,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2129,646,Spas-Lom,????,Vologda,Russia,58.95181,38.81711,489854,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2130,646,Spas,????,Jaroslavl,Russia,57.8018,39.8887,7079479,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2131,646,Spas-Talitsa,????,Kirov,Russia,58.40507,49.00348,489846,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2132,646,Spas-Il'd',????,Jaroslavl,Russia,57.99174,38.07636,489864,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2133,646,Spas-Nurma,????,Vologda,Russia,58.73159,40.37305,6313448,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2134,646,Spas Yamshchiki,????,Kostroma,Russia,57.70077,41.17237,489733,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2135,646,Spas-Sen’ga,????,Vologda,Russia,58.91667,40.7,489832,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2136,646,Spas,????,Kostroma,Russia,58.412,41.41569,489874,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2137,646,Spas-Vitaliy,????,Jaroslavl,Russia,57.80043,40.19023,6641622,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2138,646,Spas-Ramen’ye,????,Jaroslavl,Russia,57.55106,39.20209,7079009,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2139,646,Spas-Pen’ye,????,Kostroma,Russia,57.82647,41.88408,6283017,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2140,646,Spas-Verkhov’ye,????,Kostroma,Russia,58.13349,41.98678,489759,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2141,646,Zabor'ye,????,Kostroma,Russia,57.68621,42.41504,465814,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2142,646,Spas-Buraki,????,Kostroma,Russia,58.03302,41.20856,6610681,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2143,646,Spass,????,Jaroslavl,Russia,57.41824,39.8405,7078838,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2144,646,Shartanovo,????,Kostroma,Russia,59.07009,43.27584,495633,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2145,646,Zhilino,????,Kostroma,Russia,57.58271,41.33768,463029,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2146,646,Pervomayskiy,????,Kirov,Russia,58.67167,50.14472,510869,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2147,646,Spasskiy Pogost,????,Vologda,Russia,60.66564,43.20143,475492,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%A1%D0%BF%D0%B0%D1%81&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,geonames_jsons/????_646.json
2148,647,not_found,?????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=56.716667&west=37.433333&south=48.716667&name=%D0%A1%D0%BF%D0%B0%D1%81%D0%BA&username=jaguillette&east=45.433333&featureClass=P&type=json,geonames,None
2149,647,not_found,?????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=56.716667&west=37.433333&south=48.716667&name=%D0%A1%D0%BF%D0%B0&username=jaguillette&east=45.433333&featureClass=P&type=json,geonames,None
2150,648,not_found,???????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=61.616667&west=35.85&south=53.616667&name=%D0%A1%D0%BF%D0%B0%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&east=43.85&featureClass=P&type=json,geonames,None
2151,649,Spirovo,???????,Moskovskaya,Russia,55.50667,37.64472,819737,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%A1%D0%BF%D0%B8%D1%80%D0%BE%D0%B2%D0%BE&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/???????_649.json
2152,649,Spirovo,???????,Moskovskaya,Russia,56.1513,36.1058,7601432,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%A1%D0%BF%D0%B8%D1%80%D0%BE%D0%B2%D0%BE&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/???????_649.json
2153,650,Sribne,???????,Chernihiv,Ukraine,50.66384,32.91867,693010,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1%D1%80%D0%B5%D0%B1%D0%BD%D0%BE%D0%B5&username=jaguillette&east=35.3&featureClass=P&type=json,geonames,geonames_jsons/???????_650.json
2154,651,Tolyatti,??????????,Samara,Russia,53.5303,49.3461,482283,RU,http://api.geonames.org/search?north=58.316667&west=44.366667&south=50.316667&name=%D0%A1%D1%82%D0%B0%D0%B2%D1%80%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C&username=jaguillette&east=52.366667&featureClass=P&type=json,geonames,geonames_jsons/??????????_651.json
2155,652,not_found,?????????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=59.483333&west=24.8&south=51.483333&name=%D0%A1%D1%82%D0%B0%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D1%87%D0%B8%D0%B7%D0%BD%D0%B0&username=jaguillette&east=32.8&featureClass=P&type=json,geonames,None
